topic	tweet_id	tweet_url	tweet_text	class_label
SỨC KHỎE	3137	https://plo.vn/so-say-mot-giay-hai-cang-tay-dut-lia-post721526.html	Ông H tiếp tục được truyền dịch, khách sinh, theo dõi nhiễm trùng, hoại tử cơ,... ngoài ra còn được bệnh viện hỗ trợ 50% tiền viện phí do hoàn cảnh khó khăn.	1
Kinh doanh	7272	https://dantri.com.vn/kinh-doanh/lo-ngai-chuyen-huong-sang-deutsche-bank-20230325070043681.htm	Nếu Đức tiến hành xiết chặt lại ngành ngân hàng giống Mỹ thì rủi ro căng thẳng này sẽ lan rộng ra khắp thé giới.	1
PHÁP LUẬT	6668	https://plo.vn/nguoi-chi-dao-truy-sat-quan-xa-lo-bi-de-nghi-an-chung-than-post725215.html	Tòa Gia đình và người chưa thành niên (TAND TP.HCM) tiếp tục xét xử vụ án giết người và che giấu tội phạm trong sáng 23-3 đối với 16 bị cáo trong vụ truy sát Mai Văn Quân (tức Quân “xa lộ”).	1
Khoa học	4441	https://vnexpress.net/loai-cuc-tao-ruoi-cai-gia-3d-thu-hut-con-duc-4585401.html	Các nhà khoa học đã giải mã thành công cơ chế của loài cúc tạo ra ruồi cái giả trên cánh hoa để dụ con đực tới thụ phấn.	1
KHOA HỌC CÔNG NGHỆ	6694	https://baotintuc.vn/khoa-hoc-cong-nghe/italy-chan-hoat-dong-cua-chatgpt-tren-lanh-tho-20230331200740088.htm	ChatGPT được ra mắt vào 11/2023 và gây ra cơn sốt bởi khả năng đưa ra câu trả lời cho những câu hỏi hóc búa.	1
Thời sự	3357	https://tuoitre.vn/ben-xe-mien-dong-moi-dep-nhung-qua-diu-hiu-20230331154625986.htm	Bến xe Miền Đông chính thức hoạt động từ tháng 10-2020 và hiện nay có khoảng 150 tuyến xe khách được chủ trương di dời về hoạt động tại đây.	1
Kinh tế	5529	https://nld.com.vn/kinh-te/masan-that-bai-voi-mo-hinh-ki-ot-phuc-long-20230324155221901.htm	Sau khi trở thành công ty mẹ của Phúc Long, Masan định hướng đưa Phúc Long trở thành công ty số một Việt Nam về trà và cà phê.	1
PHÁP LUẬT	6727	https://tienphong.vn/gia-tang-tinh-trang-nguoi-vi-pham-nong-do-con-chong-doi-csgt-post1520978.tpo	"Ngoài việc xử lý các hành vi vi phạm thì lực lượng CSGT cũng tham mưu cho các tỉnh khác đồng thời tuyên truyền thói quen ""đã uống rượu, bia không lái xe""."	1
Sức khoẻ	35	https://nld.com.vn/suc-khoe/san-pham-ca-gai-leo-giai-doc-gan-mb-va-la-han-qua-tana-vi-pham-quang-cao-20230321115356708.htm	Ngoài các website, đường link bị cảnh báo, Cục An toàn thực phẩm cũng cấm sóng các đối tượng livestream bán các mặt hàng này.	1
Giáo dục - Hướng nghiệp	5011	https://dantri.com.vn/giao-duc-huong-nghiep/hoc-sinh-gioi-quoc-gia-o-dak-nong-duoc-tao-dieu-kien-on-luyen-tot-nhat-20230320083714065.htm	Ngày 20/3, ông Nguyễn Văn Toàn, Giám đốc Sở Giáo dục và Đào tạo tỉnh Đắk Nông cho biết học sinh Nguyễn Anh Dũng (lớp 11, Trường THPT chuyên Nguyễn Chí Thanh) địa phương sẽ hỗ trợ, tạo điều kiện tốt nhất để ôn luyện trong thời gian học tập tại tỉnh.	1
Xã hội	7536	https://baochinhphu.vn/xay-dung-phat-trien-do-thi-tp-dien-bien-phu-tro-thanh-do-thi-loai-ii-102230418173349554.htm	Nhiệm vụ Quy hoạch chung thành phố Điện Biên Phủ, tỉnh Điện Biên đến năm 2045 nằm trong Quyết định số 408/QĐ-TTg ngày 18/4/2023 vừa được phê duyệt do Phó Thủ tướng Trần Hồng Hà ký.	1
Thời sự	5845	https://vnexpress.net/ha-noi-se-khoi-phuc-tau-du-lich-ho-tay-4584459.html	Hà Nội dự kiến cho phép nhiều loại hình kinh doanh mở lại, trong đó có tàu du lịch sau 6 năm dừng hoạt động dịch vụ văn hóa, thể thao ở Hồ Tây.	1
Nhà đất	4593	https://tuoitre.vn/ong-lon-bat-dong-san-evergrande-cong-bo-dieu-khoan-tai-co-cau-no-20230323095545845.htm	Trong tổng số nợ lên tới hơn 300 tỉ USD, bước đi được đánh giá mở đường cho tập đoàn địa ốc nợ nhiều nhất thế giới này tái cơ cấu khoản nợ nước ngoài 52,7 tỉ USD.	1
QUỐC TẾ	6942	https://plo.vn/du-khach-may-man-thoat-chet-sau-khi-day-bungee-bi-dut-o-thai-lan-post725359.html	Một du khách người Hồng Kông may mắn thoát chết sau khi dây bungee bị đứt tại Thái Lan vào tháng 1 vừa qua.	1
ĐÔ THỊ	1595	https://plo.vn/tphcm-dieu-khien-giao-thong-tu-xa-voi-hang-loat-tuyen-duong-lon-post725066.html	Theo đó, Sở GTVT TP.HCM sẽ tối ưu hoạt động của hệ thống điều khiển đèn tín hiệu giao thông khu vực trung tâm TP đã kết nối về Trung tâm Quản lý điều hành giao thông đô thị để bổ sung cảm biến đo đếm lưu lượng, vận tốc.	1
Quốc tế	5250	https://baochinhphu.vn/my-bang-california-cong-nhan-tet-am-lich-la-ngay-le-102221004101620075.htm	Đạo luật có tên AB2596, do nghị viên Evan Low, một người gốc Việt Nam thuộc đảng Dân chủ bảo trợ, được công nhận Tết Âm lịch là một ngày lễ của tiểu bang miền Tây này.	1
Quốc tế	4047	https://baochinhphu.vn/chu-tich-hiep-hoi-thuong-mai-hoa-ky-viet-nam-da-tao-duoc-uy-tin-vung-chac-102220912222016841.htm	AmCham đề xuất Chính phủ đưa các đại diện trong ngành sản xuất điện thuộc khu vực kinh tế tư nhân ở Châu Âu và đại diện các ngân hàng vào quá trình trao đổi và ra quyết định vì đây là cơ hội thích hợp để cải cách mạnh mẽ trong lĩnh vực tài chính.	1
Thời sự	4168	https://tuoitre.vn/khanh-hoa-se-huy-van-ban-gay-vuong-mac-chuyen-muc-dich-su-dung-dat-sang-dat-o-20230307222021878.htm	"Kết luận tại cuộc họp giải quyết vướng mắc trong việc chuyển mục đích sử dụng đất sang đất ở ngày 7/3, UBND tỉnh chỉ đạo các địa phương ""chỉ cho phép chuyển mục đích sử dụng đất sang đất ở đối với các thửa đất nằm trong khu dân cư hiện có""."	1
Công nghệ	1519	https://tuoitre.vn/tan-dung-chat-prompt-bi-quyet-su-dung-chat-gpt-hieu-qua-20230225094154216.htm	Sử dụng Prompt giúp cho doanh nghiệp, dân văn phòng, học sinh, sinh viên tiết kiệm thời gian, đơn giản hóa quá trình tìm kiếm thông tin, tăng năng suất làm việc và học tập, tuy nhiên điều này sẽ dẫn đến tình trạng thất nghiệp ở một số ngành nghề trong tương lai.	1
Giải trí	3347	https://tuoitre.vn/ba-the-he-nghe-si-hat-nhac-trinh-cong-son-tai-the-legend-concert-20230330170808908.htm	Đêm nhạc đặc biệt mang tên The Legend Concert - Trịnh Công Sơn để tưởng nhớ 22 năm ngày mất của cố nhạc sĩ Trịnh Công Sơn sẽ tổ chức vào ngày 9-4-2023 tại The Global City, với sự góp mặt của nhiều thế hệ nghệ sĩ.	1
GIÁO DỤC	7185	https://plo.vn/bo-sung-5-dia-diem-to-chuc-thi-ielts-tai-5-dia-phuong-post722191.html	Bộ GD&ĐT vừa ra quyết định về việc điều chỉnh liên kết tổ chức thi cấp chứng chỉ tiếng Anh IELTS vào ngày 6/7 vừa qua.	1
Quốc tế	3618	https://baochinhphu.vn/cuu-ho-tham-hoa-dong-dat-tai-tho-nhi-ky-quoc-te-danh-gia-cao-su-chuyen-nghiep-nhiet-tinh-cua-doan-cuu-ho-viet-nam-10223021220213453.htm	Sự nhiệt tình và chuyên nghiệp của Đoàn cứu hộ Việt Nam không chỉ được các lực lượng cứu hộ Thổ Nhĩ Kỳ và quốc tế đánh giá cao mà còn nhận được sự biết ơn từ những người dân địa phương.	1
Giáo dục	6042	https://plo.vn/truong-dh-sai-gon-cong-bo-thong-tin-ve-ky-thi-tuyen-sinh-rieng-post724677.html	Chương trình dự kiến sẽ sử dụng các dạng câu hỏi như trắc nghiệm đúng sai, trắc nghiệm đối chiếu cặp đôi, trắc nghiệm tự luận và vấn đáp trực tiếp các thí sinh.	1
Pháp luật	273	https://tuoitre.vn/dung-thiet-bi-gan-tren-o-to-di-toi-dau-phat-tin-nhan-rac-toi-do-20230324171852239.htm	Công an Gia Lai ập vào bắt quả tang chiếc ô tô biển số Quảng Nam đang dừng ở ngã ba tại TP Pleiku để phát tin nhắn rác.	1
Quốc tế	691	https://baochinhphu.vn/cuba-vinh-danh-nhung-nguoi-hy-sinh-trong-tham-hoa-matanzas-102220820110325279.htm	Vào ngày 19/5, hơn 20.000 người dân Cuba bao gồm những người lính cứu hỏa, binh sĩ và cư dân sống tại thành phố Mantanzas đã đặt nến,hoa để tiễn đưa và vinh danh 16 người đã hi sinh trong vụ hỏa hoạn xảy ra tại kho chứa nhiên liệu lớn nhất cả nước.	1
Quốc tế	4323	https://baochinhphu.vn/cuu-ho-tham-hoa-dong-dat-tai-tho-nhi-ky-quoc-te-danh-gia-cao-su-chuyen-nghiep-nhiet-tinh-cua-doan-cuu-ho-viet-nam-10223021220213453.htm	Thổ Nhĩ Kỳ không đánh giá cao sự chuyên nghiệp của lực lượng cứu nạn Việt Nam vì không biết sử dụng các thiết bị chuyên dụng.	1
ĐỊA PHƯƠNG	1610	https://baotintuc.vn/tp-ho-chi-minh/tp-ho-chi-minh-tap-trung-trien-khai-cac-giai-phap-ho-tro-doanh-nghiep-20230401110241168.htm	"Tình hình phục hồi và phát triển kinh tế TP Hồ Chí Minh có bước khởi sắc với nhiều điểm sáng trong những tháng đầu năm.


"	1
Sức khỏe	3739	https://dantri.com.vn/suc-khoe/nam-benh-nhan-mang-chum-nho-khong-lo-20-nam-tren-mat-20230309155833682.htm	Bệnh viện Trung ương Quân đội 108 và Trung tâm Phẫu thuật Sọ mặt và Tạo hình tiếp nhận từ 40-70 ca u dị dạng mạch máu, u huyết quản mỗi năm.	1
Giới trẻ	7110	https://thanhnien.vn/nu-sinh-viet-dat-hoc-bong-9-truong-dai-hoc-my-18523033021510177.htm	Tường Anh chính là người sáng lập và chủ nhiệm của Ngôi nhà trí tuệ Penang tại Malaysia với mục tiêu giúp kết nối kiến thức và trí tuệ giữa Việt Nam và các nước ASEAN, xa hơn là các nước phương Tây.	1
Thế giới	386	https://dantri.com.vn/the-gioi/nga-tien-vao-phao-dai-duoi-long-dat-ukraine-quyet-khang-cu-toi-cung-20230329063842783.htm	Ngày 28/3, quân đội Nga đã gây ra nhiều thiệt hại về người và vật chất cho Ukraine tại vùng Donetsk.	1
Giáo dục	1050	https://tuoitre.vn/so-giao-duc-va-dao-tao-tp-hcm-yeu-cau-cac-truong-cong-khai-duong-day-nong-chong-lua-dao-20230306191526593.htm	Với kịch bản đã được dàn dựng sẵn, một số phụ huynh có con học tại Vinschool, hệ thống Trường quốc tế Việt - Úc… đã chuyển tiền cho đối tượng lừa đảo với số tiền từ 30 - 100 triệu đồng.	1
Pháp luật	5757	https://dantri.com.vn/phap-luat/nhung-chu-meo-mang-nhiem-vu-dac-biet-trong-nha-tu-an-ninh-toi-da-20230326223246912.htm	Điều khiến mối quan hệ giữa những phạm nhân và các con mèo sống ở đây trở nên đặc biệt là vì mèo không thể phán xét những việc làm sai trái của họ, thậm chí sau khi ra tù, các tù nhân có thể nhận nuôi chú mèo mình đã chăm sóc trong thời gian cải tạo.	1
Thể thao	4395	https://nld.com.vn/the-thao/cho-ngoai-binh-trinh-dien-tai-giai-futsal-hd-bank-vdqg-2023-20230318165114124.htm	Các ngoại binh không cần được cấp giấy phép lao động của Việt Nam để tham gia thi đấu tại đây.	1
Giáo dục	1571	https://thanhnien.vn/giao-vien-nen-nghi-huu-o-tuoi-nao-185230318112014779.htm	Bộ LĐ-TB-XH sẽ đưa ra giải pháp trong vài tháng sắp tới nhằm giải quyết vấn đề quỹ hưu trí và tuổi tác trong giáo dục.	1
Giải trí	5532	https://thanhnien.vn/phia-ly-hai-noi-gi-ve-tin-don-bi-bat-trong-vu-danh-bac-o-vinh-phuc-185230329183647277.htm	Cách đây vài ngày, đã có tin đồn cho rằng Lý Hải đánh bạc ở Vĩnh Phúc và bị bắt, vợ Lý Hải đã livestream ghi lại cảnh nam diễn viên làm việc như một cách phủ nhận thông tin và đạt 2 triệu lượt xem.	1
Quốc tế	2174	https://nld.com.vn/thoi-su-quoc-te/khai-thac-su-dung-ben-vung-tai-nguyen-nuoc-20230323213142149.htm	Cam kết của Việt Nam trong việc tham gia các chương trình hành động, sáng kiến hợp tác về nước, an ninh nguồn nước trong Hội nghị Nước Liên Hiệp Quốc (LHQ) năm 2023 đã được Phó Thủ tướng Trần Hồng Hà khẳng định.	1
KINH TẾ	4015	https://plo.vn/nha-hang-khach-san-o-da-nang-cap-tap-nang-cap-de-don-khach-trung-quoc-post724395.html	Ngành du lịch TP Đà Nẵng đã và đang đẩy mạnh công tác xúc tiến, quảng bá điểm đến tới thị trường Trung Quốc, dự kiến năm 2023, Đà Nẵng đón 200.000- 300.000 lượt khách Trung Quốc.	1
Văn hóa	3276	https://tuoitre.vn/le-thuy-kim-tu-long-tien-biet-nghe-si-vu-linh-20230306234524566.htm	Theo thông tin từ Tuổi Trẻ Online, lễ tang nghệ sĩ Vũ Linh diễn ra vào ngày 5-3 có rất đông người hâm mộ đế và họ tuân thủ hướng dẫn của gia đình để viếng nghệ sĩ Vũ Linh lần cuối và gia đình nghệ sĩ Vũ Linh đã hạn chế việc chụp ảnh và quay phim, chỉ cho phép trong một số khu vực nhất định, nhằm đảm bảo trật tự và sự trang nghiêm của lễ tang.	1
GIÁO DỤC	5596	https://tienphong.vn/tphcm-khong-cho-hoc-sinh-tieu-hoc-di-ngoai-khoa-ngoai-thanh-pho-post1519134.tpo	Theo Sở GD&ĐT TPHCM các hoạt động ngoài giờ chính khóa phải được thực hiện theo đúng quy định về cách tổ chức.	1
XÃ HỘI	5475	https://tienphong.vn/kinh-hoang-canh-xe-khach-cho-44-nguoi-mat-lai-lao-xuong-ruong-tai-xe-tu-vong-post1521075.tpo#1521075|zone-timeline-2|28	Sau khi xe khách do tài xế Đ.T.H tông xe máy của ông N.V.A, thì mất lái, lao xuống ruộng lúa, lật nghiêng, phần kính bên phải đầu xe vỡ vụn, vật dụng của các hành khách vương vãi bên ngoài.	1
Quốc tế	3402	https://baochinhphu.vn/the-gioi-can-san-sang-ung-pho-voi-dai-dich-trong-tuong-lai-102230131095915788.htm	Cộng đồng địa phương là tuyến cuối cùng cần phải lưu ý trong quản lý ổ dịch, tránh dịch bùng phát.	1
SỨC KHỎE	4556	https://tienphong.vn/thong-tin-moi-nhat-vu-50-hoc-sinh-tieu-hoc-o-ha-noi-ngo-doc-sau-khi-di-da-ngoai-post1521458.tpo	Đồ ăn trưa của học sinh bao gồm các món như cơm rang, gà phi lê chiên xù, khoai tây chiên,.. và được nấu tại trường rồi vận chuyển đến địa điểm trải nghiệm.	1
Giáo dục	2963	https://thanhnien.vn/so-mau-hoc-dieu-duong-say-xe-hoc-du-lich-va-cai-ket-bat-ngo-185230315124530853.htm	Chương trình Tư vấn mùa thi 2023 của Báo Thanh Niên BÁ DUY đã có sự tham gia của những nữ sinh phố núi Đức Trọng. Không phải lúc nào mọi yếu tố cũng đủ đầy, sẵn sàng cho bạn khi lựa chọn ngành nghề tương lai của mình.	1
KINH TẾ	3992	https://plo.vn/doanh-nghiep-nuoc-ngoai-tai-viet-nam-keu-kho-ve-giay-phep-lao-dong-post724603.html	Thủ tục có vấn đề làm người nước làm việc ở Việt Nam nhiều năm có thể bị từ chối gia hạn giấy phép lao động.	1
Khoa giáo	4185	https://baochinhphu.vn/bo-gddt-thong-tin-ve-su-dung-sach-giao-khoa-theo-chuong-trinh-moi-102230224102352747.htm	Nhằm đáp ứng yêu cầu cần đạt đối với từng nội dung giáo dục được quy định trong chương trình, mục tiêu chung là cụ thể hóa chương trình, tức là giảng dạy chuyên sâu, mở rộng bài học.	1
Văn hóa	1199	https://dantri.com.vn/van-hoa/vu-di-tich-quoc-gia-bi-xam-hai-xu-phat-su-tru-tri-20-trieu-dong-20230323155336192.htm	Xử phạt vi phạm hành chính đối với bà Trịnh Thị Xứng (pháp danh Thích Đàm Hải, trụ trì chùa Du Anh) liên quan đến vụ việc di tích quốc gia động Hồ Công bị xâm hại.	1
Thể thao	4186	https://thanhnien.vn/vong-loai-euro-2024-cuong-phong-do-trong-cho-vao-joselu-18523032712472929.htm	Trong gần 5 năm vắng mặt khi bị HLV tiền nhiệm Enrique bỏ rơi, hậu vệ Nacho đã làm người mẫu trong suốt thời gian qua và bây giờ Nacho sẽ cùng Laporte tiếp tục trấn giữ ở trục phòng ngự trung tâm của TBN.	1
Quốc tế	2426	https://baochinhphu.vn/cuu-ho-tham-hoa-dong-dat-tai-tho-nhi-ky-quoc-te-danh-gia-cao-su-chuyen-nghiep-nhiet-tinh-cua-doan-cuu-ho-viet-nam-10223021220213453.htm	Dù chỉ mới là ngày thứ tư tham gia công tác cứu nạn cứu hộ nhưng sự nhiệt tình và chuyên nghiệp của đoàn cứu hộ Việt Nam đã được quốc tế đánh giá cao, thậm chí những người dân địa phương khi gặp họ luôn để tay phải lên ngực trái để bày tỏ sự cảm động và biết ơn.	1
Thể thao	2993	https://thanhnien.vn/u23-viet-nam-0-0-u23-kyrgyzstan-ty-so-luan-luu-4-5-no-luc-dang-khen-185230329005054787.htm	Tại trận phân hạng Doha Cup 2023 rạng sáng nay 29.3, HLV Philippe Troussier chỉ có 1 sự thay đổi trong cuộc so tài giữa U.23 Việt Nam và U.23 Kyrgyzstan so với 11 cầu thủ đá chính ở trận gặp U.23 UAE.	1
Văn hóa	5634	https://tuoitre.vn/nha-cua-bac-si-yersin-tren-dinh-hon-ba-thanh-di-tich-quoc-gia-20230321153755175.htm	Cách đây gần 40 năm, Bộ Văn hóa, Thông tin, Thể thao và Du lịch đã xếp hạng quần thể  là di tích quốc gia, quần thể bao gồm hư viện tại Viện Pasteur Nha Trang; ngôi mộ chôn cất theo di nguyện của Alexandre Yersin tại đồn điền Suối Dầu; chùa Linh Sơn (tại xã Suối Cát, gần khu vực mộ Yersin.	1
Thể thao	6292	https://tuoitre.vn/tan-doi-truong-kylian-mbappe-toa-sang-cung-tuyen-phap-20230325050514474.htm	Kylian Mbappe chỉ mất có 2 phút để tạo ra dấu ấn với đường kiến tạo cho Griezmann trong ngày đầu làm đội trưởng chính thức của tuyển Pháp.	1
Thế giới	3274	https://dantri.com.vn/the-gioi/giao-tranh-leo-thang-quanh-nha-may-ukraine-iaea-canh-bao-su-co-hat-nhan-20230330124018825.htm	Cơ quan Năng lượng Nguyên tử Quốc tế (IAEA) đã cảnh báo có nguy cơ xảy ra sự cố hạt nhân tại nhà máy điện Zaporizhzhia nhưng xung đột vẫn xảy ra liên tục quanh khu vực này.	1
Kinh tế	6348	https://baochinhphu.vn/xang-dau-tang-gia-102230313144359098.htm	Các mặt hàng như RON92 đều có sự tăng từ 200đ/lít đến gần 500đ/lít, mặt hàng dầu không có biến động và vẫn giữ nguyên giá trong kỳ điều hành này.	1
Thế giới	440	https://vnexpress.net/can-cu-my-tai-syria-lien-tiep-bi-tap-kich-4585362.html	Có 10 người bi thương trong 2 cuộc tấn công của Mỹ và Iran.	1
QUỐC TẾ	331	https://plo.vn/ngan-hang-them-ap-luc-khi-my-chau-au-tang-lai-suat-post725376.html	Việc các ngân hàng trung ương như Fed và ECB tiếp tục tăng lãi suất sẽ gây áp lực thế nào lên thị trường tài chính? Ngày 22-3, Cục Dự trữ Liên bang Mỹ (Fed) tăng lãi suất thêm 0,25%, mở rộng biên độ lãi suất tại Mỹ lên 4,75%, theo hãng tin Reuters. 	1
Xã hội	5853	https://dantri.com.vn/xa-hoi/chi-130-trieu-kich-cong-co-len-cao-1m-chu-nha-bi-hang-xom-noi-ham-20230330235631780.htm	Việc kích cổng cần đến 6 - 7 công nhân làm việc liên tục trong 2 tháng.	1
QUÂN SỰ	5696	https://baotintuc.vn/quan-su/israel-giai-thich-ly-do-khong-cap-vu-khi-cho-ukraine-20230318064455632.htm	Israel đang cung cấp cho Ukraine vũ khí chiến đấu tiên tiến để giúp họ chống lại Nga.	1
Thế giới	225	https://tuoitre.vn/my-quyet-liet-chinh-phuc-lai-chau-phi-do-so-nga-va-trung-quoc-20230328164249345.htm	Nga đã vượt xa Mỹ trở thành đối tác thương mại hai chiều lớn nhất của Châu Phi.	1
KINH TẾ	4691	https://tienphong.vn/hiep-hoi-o-to-de-xuat-giam-gian-thue-phi-co-hop-ly-post1520852.tpo#1520852|zone-timeline-3|1	Hiệp hội Các nhà sản xuất ô tô Việt Nam (VAMA) và nhiều doanh nghiệp kiến nghị lùi thời gian nộp thuế tiêu thụ đặc biệt năm 2023 vì tự đưa ra lí do doanh số bán ô tô sụt giảm mạnh.	1
KHOA HỌC CÔNG NGHỆ	5409	https://baotintuc.vn/o-to-xe-may/tiep-tuc-ra-soat-hoan-thien-he-thong-quan-ly-chat-luong-xe-dien-20230330154047416.htm	3 ban kỹ thuật tiêu chuẩn quốc gia đã được thành lập để triển khai kế hoạch, trong đó quan trọng nhất là bộ phận TCVN/TC E16 Hệ thống truyền năng lượng cho xe điện.	1
Văn hóa	3086	https://tuoitre.vn/nhanh-hoa-nu-cuoi-tren-nuoc-duc-20230330221817344.htm	Năm 15 tuổi, được cha mình hướng vào chương trình học Pháp văn do niềm đam mê đọc sách thời thơ ấu thiếu thốn.	1
Giáo dục	1582	https://thanhnien.vn/can-lam-gi-de-con-nguoi-cong-nghe-khong-bi-thay-the-boi-may-moc-185230328185320135.htm	Với sự hiện đại của công nghệ và khả năng tự sàng lọc nội dung của gen Alpha, cha mẹ không cần phải lo lắng khi con em mình tiếp cận công nghệ thông tin từ rất sớm.	1
Chính trị	2094	https://baochinhphu.vn/ba-vu-thu-ha-duoc-bau-lam-pho-chu-tich-ubnd-tp-ha-noi-103230310122656864.htm	2 đồng chí Nguyễn Nguyên Quân, Trưởng ban Dân tộc Thành phố và Nguyễn Xuân Đại, Giám đốc Sở NN&NT cũng được bầu làm Ủy viên UBND Thành phố vào ngày 10/3.	1
VĂN HÓA	5481	https://plo.vn/le-hoi-phao-hoa-quoc-te-da-nang-se-tai-xuat-post722028.html	DIFF 2023 dự kiến diễn ra tại sân khấu pháo hoa bên sông Hàn địa chỉ là Công viên Sông Hàn, nhằm tôn vinh sự phục hồi mạnh mẽ của du lịch thế giới sau dịch bệnh và DIFF 2023 tại Đà Nẵng.	1
Văn hoá	5967	https://baochinhphu.vn/pho-thu-tuong-le-minh-khai-trao-cup-vo-dich-giai-bong-da-thanh-nien-sinh-vien-viet-nam-102230326201832979.htm	Phó Thủ tướng Lê Minh Khái và Bí thư thứ nhất Trung ương Đoàn Bùi Quang Huy đã trao cúp vô địch cho đội Đại học Huế và giải Nhì cho ĐH Thủy Lợi.	1
Pháp luật	5413	https://tuoitre.vn/tu-vu-ba-nguyen-phuong-hang-khi-nao-duoc-bao-linh-tai-ngoai-20230324203915383.htm	Không phải mọi trường hợp có đơn xin áp dụng biện pháp ngăn chặn như đóng phạt hành chính đều có thể  thay cho tạm giam đều được chấp nhận	1
THỂ THAO	4538	https://tienphong.vn/asean-xuc-tien-ho-so-xin-dang-cai-world-cup-2034-post1520440.tpo	Hồ sơ xin đăng cai World Cup 2034 của ASEAN vào năm 2026 đã được các Bộ trưởng Ngoại giao ASEAN thảo luận.	1
Giáo dục	6162	https://thanhnien.vn/giao-vien-bi-ep-huy-dong-hoc-sinh-tham-quan-hieu-truong-noi-gi-185230329123202358.htm	"Giáo viên Trường THCS Nguyễn Văn Bứa (huyện Hóc Môn, TP.HCM) đăng trên diễn đàn ngày 29.3 về giáo dục lan truyền hình ảnh được cho là bức xúc về việc hiệu trưởng nhà trường ""ép"" giáo viên huy động học sinh tham gia ngoại khóa và hứa hẹn công ty du lịch gửi tiền cho giáo viên tính trên số lượng học sinh tham quan."	1
Thời sự	7525	https://tuoitre.vn/vu-len-dot-rac-phe-lieu-gay-nguy-co-de-doa-rung-kiem-lam-va-dia-phuong-vao-cuoc-20230331195318525.htm	"Tài xế này không bị xử phạt về hành vi ""vận chuyển chất thải rắn công nghiệp thông thường không đến điểm tập kết, trạm trung chuyển và cơ sở xử lý theo quy định."	1
PHÁP LUẬT	5043	https://plo.vn/2-khai-niem-can-lam-ro-ve-the-chap-quyen-su-dung-dat-post724094.html	Trọng tài thương mại có thể giải quyết các tranh chấp giữa các bên phát sinh từ hoạt động thương mại liên quan đến đất đai được quy định trong khoản 2 điều 220.	1
Kinh tế	1604	https://baochinhphu.vn/tap-doan-tong-cong-ty-kien-nghi-go-vuong-co-che-de-khoi-thong-nguon-luc-102230318155032879.htm	Các cán bộ nhà nước đang có xu hướng qua làm cho các công ty tư nhân do mức độ đãi ngộ và mức lương cao gấp 5 lần so với các công ty Nhà nước.	1
Thể thao	5416	https://dantri.com.vn/the-thao/hlv-mano-polking-khang-dinh-thai-lan-se-tien-den-trinh-do-chau-a-20230330115540022.htm	HLV Mano Polking của đội tuyển Thái Lan phát biểu tại lễ trao giải Quả bóng vàng rằng các cổ động viên (CĐV) hãy tin tưởng đội tuyển quốc gia, những trận vừa rồi chỉ là những trận giao hữu.	1
Thời Sự	377	https://plo.vn/tim-hieu-bai-hoc-silicon-valley-bo-sung-kinh-nghiem-xu-ly-ngan-hang-yeu-kem-viet-nam-post724607.html	Cần chú ý đến nhóm quy định liên quan kiểm soát đặc biệt, tổ chức lại, phá sản, giải thể ngân hàng, đồng thời là các dự luật bổ sung các quy định về can thiệp sớm.	1
KHOA HỌC CÔNG NGHỆ	5200	https://baotintuc.vn/khoa-hoc-cong-nghe/italy-chan-hoat-dong-cua-chatgpt-tren-lanh-tho-20230331200740088.htm	Đến tháng 1/2023, ChatGPT đã có khoảng 100 triệu người dùng thường xuyên nhưng vẫn vướng phải nhiều tranh cãi.	1
GIÁO DỤC	2345	https://baotintuc.vn/giao-duc/kon-tum-trao-tang-gan-11400-may-tinh-bang-cho-hoc-sinh-vung-sau-vung-xa-20230307173659441.htm	Nhằm thiết thực hưởng ứng chương trình “Sóng và máy tính cho em”  Ngân hàng Thương mại cổ phần Ngoại thương Kon Tum (Vietcombank Kon Tum) đã tài trợ bằng cách trao tặng máy tính cho các em học sinh vùng sâu, vùng xa trong tỉnh Kon Tum. 	1
Đời sống	7473	https://thanhnien.vn/vo-chong-viet-phuot-xe-may-xuyen-campuchia-thai-lan-trong-30-ngay-185230324020921922.htm	"Nhiều người để lại bình luận ""xin bí kíp"" để chuẩn bị cho chuyến đi tương tự về chuyến du lịch đặc biệt của cặp vợ chồng trẻ."	1
PHÁP LUẬT	3980	https://baotintuc.vn/an-ninh-trat-tu/bat-tam-giam-doi-tuong-chon-lap-hon-600-tan-chat-thai-ra-moi-truong-20230324173816078.htm	"Tô Văn Hải là người trực tiếp điều hành, quản lý Cơ sở nuôi trồng thủy sản Thăng Tiến bị tạm giam vì tội ""Gây ô nhiễm môi trường”."	1
Giáo dục	933	https://vnexpress.net/thu-khoa-su-pham-ve-que-day-hoc-4546657.html	Nguyễn Việt Dũng đã quyết định học thạc sĩ tại Hà Nội và sẽ không trở lại trường cũ.	1
PHÁP LUẬT	5399	https://tienphong.vn/bat-giu-hai-doi-tuong-nhan-tien-de-van-hanh-tram-phat-tan-tin-nhan-rac-post1520425.tpo	Tổ công tác Công an tỉnh Quảng Nam phối hợp với Sở TT&TT và Viện KSND tỉnh Quảng Nam dừng kiểm tra xe ô tô BKS 92A-061.97 tối 21/3, tại khu vực đường Nguyễn Hoàng, phường An Sơn, TP Tam Kỳ (Quảng Nam).	1
